Gene	gene_id	type	chr	start	stop	gene_name.84	gene_id.84	gene_type.84	Balaton.consensus.calls	Carrel_hybrids	Carrel_SNPs	Cotton_AI	Cotton_DNAm	Balaton_only_methylation_data	num_inf_females	pct_females_escape	Cotton_XCI_status	Cotton_AR	Cotton_AR_SD	Cotton_95ci_lo	Cotton_Esc_myCall	total_count	Tuk_Skew_AR	Tuk_skew_padj	Y014	Y035	Y117	Tuk_SC_inf_samples	Tuk_SC_sig_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	Garieri_XCI_status	num_inf_samples	num_sig_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_XCI.status	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	pct_studies_Esc	num_studies_Subject	pct_studies_Subject	Final_XCI_Call	Diff_from_Balaton
SLC38A5	ENSG00000017483	protein_coding	chrX	48458537	48470260	SLC38A5	ENSG00000017483	protein_coding	S	0.11	NA	S	NA	FALSE	5	0.2	subject	0.09052	0.0818981501622595	0.0187331062502354	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0	Subject	0.0127295997870552	S	0.546989279344366	Subject	0.0344165332623517	3	0	0	3	1	Subject	FALSE
SLC6A8	ENSG00000130821	protein_coding	chrX	153687926	153696588	SLC6A8	ENSG00000130821	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
SLC9A6	ENSG00000198689	protein_coding	chrX	135973841	136047269	SLC9A6	ENSG00000198689	protein_coding	S	0	NA	S	all F S or S+U	FALSE	14	0.142857142857143	subject	0.0985785714285714	0.191111643482874	-0.00153182952649726	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0203813644979808	S	0.0703678987416791	Subject	0.0594799679632761	2	0	0	2	1	Subject	FALSE
SLC9A7	ENSG00000065923	protein_coding	chrX	46599251	46759118	SLC9A7	ENSG00000065923	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	48	0.0208333333333333	subject	0.0151416666666667	0.0383716641537617	0.00428626025873684	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.0105349205497521	Subject	0.0256451400792129	S	0.0962516962096358	Subject	0.0171072424318772	3	0	0	3	1	Subject	FALSE
SMARCA1	ENSG00000102038	protein_coding	chrX	129446501	129523500	SMARCA1	ENSG00000102038	protein_coding	Mostly S	0	NA	VE	all F S	FALSE	14	0.357142857142857	variable escape	0.109064285714286	0.174718532358335	0.0175411215056045	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.000971926307576254	Subject	NA	NA	NA	NA	0.055018106010931	2	1	0.5	1	0.5	Subject	FALSE
SMC1A	ENSG00000072501	protein_coding	chrX	53374149	53422728	SMC1A	ENSG00000072501	protein_coding	Mostly E	0.78	E	VE	E or E+U and VE	FALSE	20	0.6	variable escape	0.300225	0.277503361525396	0.178603789450325	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	2	2	1	0.447392683356062	Escape	0.531873215265072	E	6.37547690674502e-18	Escape	0.426496966207045	3	3	1	0	0	Escape	FALSE
SMIM10	ENSG00000184785	protein_coding	chrX	134990991	134992473	SMIM10	ENSG00000184785	protein_coding	Mostly S	0	NA	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
SMS	ENSG00000102172	protein_coding	chrX	21940709	21994837	SMS	ENSG00000102172	protein_coding	S	0	NA	S	all F S or S+U	FALSE	39	0.0256410256410256	subject	0.0186923076923077	0.0916956131207325	-0.0100864688201472	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	5	1	0.2	0.0329608784761246	Subject	0.0273427911117612	S	0.197138416684172	Subject	0.0263319924267312	3	0	0	3	1	Subject	FALSE
SNX12	ENSG00000147164	protein_coding	chrX	71056332	71073426	SNX12	ENSG00000147164	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	162	0	1	NA	NA	0.0465116279069767	1	0	0	0.0232558139534884	Subject	inactivated gene	4	0	0	0.00576894857381233	Subject	0.0151156833042626	S	0.034855630710024	Subject	0.0147134819438544	3	0	0	3	1	Subject	FALSE
SOWAHD	ENSG00000187808	protein_coding	chrX	119758588	119760202	SOWAHD	ENSG00000187808	protein_coding	S	NA	NA	NA	all F S	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
SPIN2B	ENSG00000186787	protein_coding	chrX	57118551	57121548	SPIN2B	ENSG00000186787	protein_coding	Mostly S	NA	NA	NA	S or S+U and VE and U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
SPIN3	ENSG00000204271	protein_coding	chrX	56818298	56995827	SPIN3	ENSG00000204271	protein_coding	Mostly S	0	NA	S	S or S+U and VE	FALSE	17	0	subject	0.0129411764705882	0.0294909744418426	-0.00107794289101007	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129411764705882	1	0	0	1	1	Subject	FALSE
SPIN4	ENSG00000186767	protein_coding	chrX	63347228	63351332	SPIN4	ENSG00000186767	protein_coding	Mostly S	NA	NA	NA	S or S+U and VE and U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
SRPX	ENSG00000101955	protein_coding	chrX	38149336	38220924	SRPX	ENSG00000101955	protein_coding	S	0	S	NA	all F S or S+U	FALSE	31	0.451612903225806	variable escape	0.146603225806452	0.148813457016653	0.0942169614559276	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.146603225806452	1	1	1	0	0	Escape	TRUE
SRPX2	ENSG00000102359	protein_coding	chrX	100644195	100675788	SRPX2	ENSG00000102359	protein_coding	VE	0.56	NA	VE	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.00189301811754174	Subject	NA	NA	NA	NA	0.00189301811754174	1	0	0	1	1	Subject	TRUE
SSR4	ENSG00000180879	protein_coding	chrX	153793516	153798499	SSR4	ENSG00000180879	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00230842933530301	Subject	NA	NA	NA	NA	0.00230842933530301	1	0	0	1	1	Subject	FALSE
STAG2	ENSG00000101972	protein_coding	chrX	123960212	124422664	STAG2	ENSG00000101972	protein_coding	Mostly S	0	NA	S	S or S+U and VE and U	FALSE	40	0.025	subject	0.0141525	0.0603443961560301	-0.00454842211629532	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.00811219588888599	Subject	NA	NA	NA	NA	0.011132347944443	2	0	0	2	1	Subject	FALSE
STARD8	ENSG00000130052	protein_coding	chrX	68647666	68725842	STARD8	ENSG00000130052	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	23	0.0434782608695652	subject	0.0279434782608696	0.0598587187094211	0.00347992317138126	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0279434782608696	1	0	0	1	1	Subject	FALSE
STEEP1	ENSG00000018610	protein_coding	chrX	119538149	119565409	CXorf56	ENSG00000018610	protein_coding	Mostly S	0.22	NA	S	S or S+U and VE and U	FALSE	25	0	subject	0.004644	0.0166806294845249	-0.00189480675793374	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.0169910266721863	Subject	0.114000190351277	S	0.127168742111366	Subject	0.0452117390078211	3	0	0	3	1	Subject	FALSE
STK26	ENSG00000134602	protein_coding	chrX	132023302	132075943	STK26	ENSG00000134602	protein_coding	Mostly S	0	NA	S	S or S+U and VE	FALSE	40	0.05	subject	0.018405	0.0513444424376268	0.00249319243715777	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	3	3	1	0.263104259118827	Escape	0.10275478509525	VE	7.85484717515913e-06	Escape	0.128088014738026	3	2	0.666666666666667	1	0.333333333333333	Escape	TRUE
STS	ENSG00000101846	protein_coding	chrX	7147237	7804358	STS	ENSG00000101846	protein_coding	E	1	E	E	all F E or E+U	FALSE	41	0.902439024390244	escape	0.464063414634146	0.207452630443793	0.400562045522362	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	4	3	0.75	0.24168153545426	Escape	0.570377624865005	E	5.81078417033191e-24	Escape	0.425374191651137	3	3	1	0	0	Escape	FALSE
SUV39H1	ENSG00000101945	protein_coding	chrX	48695554	48709016	SUV39H1	ENSG00000101945	protein_coding	S	0	S	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017230711862388	S	0.35824652368885	Subject	0.017230711862388	1	0	0	1	1	Subject	FALSE
SYAP1	ENSG00000169895	protein_coding	chrX	16719612	16765340	SYAP1	ENSG00000169895	protein_coding	E	1	NA	E	all F E	FALSE	37	0.891891891891892	escape	0.270327027027027	0.0993676468939926	0.238308583607261	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.236415509391346	E	0.000118512830403833	Escape	0.253371268209187	2	2	1	0	0	Escape	FALSE
SYTL4	ENSG00000102362	protein_coding	chrX	100674491	100732123	SYTL4	ENSG00000102362	protein_coding	Mostly S	0.78	S	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00211650197141222	Subject	NA	NA	NA	NA	0.00211650197141222	1	0	0	1	1	Subject	FALSE
TAB3	ENSG00000157625	protein_coding	chrX	30827442	30975084	TAB3	ENSG00000157625	protein_coding	S	0.22	NA	S	S or S+U and VE and U	FALSE	40	0.025	subject	0.0251	0.0551399385247465	0.00801195601357337	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0	Subject	0.030711478194017	S	0.0883251560078211	Subject	0.0186038260646723	3	0	0	3	1	Subject	FALSE
TAF1	ENSG00000147133	protein_coding	chrX	71366222	71532374	TAF1	ENSG00000147133	protein_coding	S	0	NA	S	all F S or S+U	FALSE	11	0	subject	0.0157272727272727	0.0350487971522302	-0.00498524278492364	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0201227226899758	S	0.241078586349814	Subject	0.0179249977086243	2	0	0	2	1	Subject	FALSE
TAF9B	ENSG00000187325	protein_coding	chrX	78129748	78139650	TAF9B	ENSG00000187325	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0238649255121764	S	0.367520512521026	Subject	0.0238649255121764	1	0	0	1	1	Subject	FALSE
TASL	ENSG00000120280	protein_coding	chrX	30558809	30577766	CXorf21	ENSG00000120280	protein_coding	VE	NA	NA	VE	NA	FALSE	33	0.727272727272727	variable escape	0.277769696969697	0.189118128567915	0.213244065550828	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.307048310604072	E	3.32567450434301e-14	Escape	0.292409003786885	2	2	1	0	0	Escape	FALSE
TAZ	ENSG00000102125	protein_coding	chrX	154411524	154421726	TAZ	ENSG00000102125	protein_coding	S	0	NA	NA	all F S	FALSE	NA	NA	NA	NA	NA	NA	NA	112	0	1	NA	0	NA	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	1	Subject	FALSE
TBC1D25	ENSG00000068354	protein_coding	chrX	48539714	48562609	TBC1D25	ENSG00000068354	protein_coding	S	0	S	S	all F S	FALSE	20	0.1	subject	0.06791	0.15602671464916	-0.000471722691251036	Subject	58	0	1	NA	NA	0	1	0	0	0	Subject	inactivated gene	3	0	0	0.00565942251375029	Subject	0.0215328418662061	S	0.0407108222890983	Subject	0.0237755660949891	4	0	0	4	1	Subject	FALSE
TBC1D8B	ENSG00000133138	protein_coding	chrX	106802673	106876150	TBC1D8B	ENSG00000133138	protein_coding	S	0	NA	S	too much U	FALSE	23	0.130434782608696	subject	0.100582608695652	0.164225481502426	0.0334655838001624	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00289225162903683	Subject	NA	NA	NA	NA	0.0517374301623445	2	1	0.5	1	0.5	Subject	FALSE
TBL1X	ENSG00000101849	protein_coding	chrX	9463320	9741037	TBL1X	ENSG00000101849	protein_coding	Discordant	0.78	S	S	all F E	FALSE	55	0.0727272727272727	subject	0.0440054545454545	0.122438269280939	0.0116466917361515	Subject	32	0	1	NA	NA	0	1	0	0	0	Subject	inactivated gene	5	0	0	0.0058205336079912	Subject	0.0382687497939356	S	0.0586083628759768	Subject	0.0220236844868453	4	0	0	4	1	Subject	TRUE
TCEAL1	ENSG00000172465	protein_coding	chrX	103628704	103630953	TCEAL1	ENSG00000172465	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TCEAL3	ENSG00000196507	protein_coding	chrX	103607451	103629690	TCEAL3	ENSG00000196507	protein_coding	No call	NA	NA	NA	too much U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00454098289897113	S	0.988893464552484	Subject	0.00454098289897113	1	0	0	1	1	Subject	TRUE
TCEAL4	ENSG00000133142	protein_coding	chrX	103576231	103587729	TCEAL4	ENSG00000133142	protein_coding	S	0.22	S	S	NA	FALSE	7	0	subject	0.0116571428571429	0.0201510013930538	-0.00327092788223937	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0163955735377446	S	0.0734676004397799	Subject	0.0140263581974437	2	0	0	2	1	Subject	FALSE
TCEAL7	ENSG00000182916	protein_coding	chrX	103330229	103332326	TCEAL7	ENSG00000182916	protein_coding	S	0.11	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00973937962727223	Subject	NA	NA	NA	NA	0.00973937962727223	1	0	0	1	1	Subject	FALSE
TCEAL8	ENSG00000180964	protein_coding	chrX	103252995	103255192	TCEAL8	ENSG00000180964	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TCEAL9	ENSG00000185222	protein_coding	chrX	103356489	103358462	WBP5	ENSG00000185222	protein_coding	VE	0.44	NA	NA	all 4 states	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	FALSE
TCEANC	ENSG00000176896	protein_coding	chrX	13653189	13681964	TCEANC	ENSG00000176896	protein_coding	Mostly E	1	NA	VE	E or E+U and VE	FALSE	26	0.423076923076923	variable escape	0.1251	0.133769075649045	0.0736808227300956	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1251	1	1	1	0	0	Escape	FALSE
TFE3	ENSG00000068323	protein_coding	chrX	49028726	49043410	TFE3	ENSG00000068323	protein_coding	Mostly S	0	NA	NA	S or S+U and VE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0111985789473723	S	0.879936033534241	Subject	0.0111985789473723	1	0	0	1	1	Subject	FALSE
THOC2	ENSG00000125676	protein_coding	chrX	123600561	123733056	THOC2	ENSG00000125676	protein_coding	S	0	NA	S	all F S or S+U	FALSE	40	0.025	subject	0.018865	0.0623871681004174	-0.000468983700581699	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00199972436866291	Subject	0.0181593263412602	S	0.377389021131825	Subject	0.0130080169033077	3	0	0	3	1	Subject	FALSE
TIMM17B	ENSG00000126768	protein_coding	chrX	48893447	48898143	TIMM17B	ENSG00000126768	protein_coding	Mostly S	0	S	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00282338190974829	Subject	0.00729369488866095	S	0.385180841462791	Subject	0.00505853839920462	2	0	0	2	1	Subject	FALSE
TIMM8A	ENSG00000126953	protein_coding	chrX	101345661	101348742	TIMM8A	ENSG00000126953	protein_coding	Mostly S	0.2	NA	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TIMP1	ENSG00000102265	protein_coding	chrX	47582408	47586789	TIMP1	ENSG00000102265	protein_coding	VE	0.33	NA	NA	too much U	FALSE	NA	NA	NA	NA	NA	NA	NA	191	0.0324324324324324	1	0.0365296803652968	0	NA	2	0	0	0.0229873709325764	Subject	inactivated gene	3	0	0	0.0060600145604787	Subject	0.0100491167987601	S	0.107031732607515	Subject	0.0130321674306051	3	0	0	3	1	Subject	TRUE
TLR7	ENSG00000196664	protein_coding	chrX	12867072	12890361	TLR7	ENSG00000196664	protein_coding	S	NA	NA	S	NA	FALSE	51	0.156862745098039	subject	0.0767392156862745	0.162797290000087	0.032058702313787	Subject	48	0.0212765957446809	1	0	NA	0	2	0	0	0.00709219858156028	Subject	NA	NA	NA	NA	NA	NA	0.0883198576730039	VE	7.85484717515913e-06	Escape	0.0573837573136129	3	1	0.333333333333333	2	0.666666666666667	Subject	FALSE
TMEM164	ENSG00000157600	protein_coding	chrX	110002631	110182734	TMEM164	ENSG00000157600	protein_coding	S	0.22	NA	S	all F S or S+U	FALSE	44	0.0227272727272727	subject	0.0334522727272727	0.136133456217387	-0.0067725930703274	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0	Subject	0.0212257419632818	S	0.230580813968789	Subject	0.0182260048968515	3	0	0	3	1	Subject	FALSE
TMEM185A	ENSG00000269556	protein_coding	chrX	149596556	149631912	TMEM185A	ENSG00000269556	protein_coding	S	0	NA	S	all F S or S+U	FALSE	22	0	subject	0.00171818181818182	0.00630114399013509	-0.000914898670429217	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00171818181818182	1	0	0	1	1	Subject	FALSE
TMEM187	ENSG00000177854	protein_coding	chrX	153972754	153983194	TMEM187	ENSG00000177854	protein_coding	Mostly VE	0.56	VE	S	too much U	FALSE	20	0.2	subject	0.113265	0.166950759444057	0.0400956035856233	Escape	24	0	1	NA	0	NA	1	0	0	0	Subject	inactivated gene	2	0	0	0.00637005853530959	Subject	NA	NA	NA	NA	0.0398783528451032	3	1	0.333333333333333	2	0.666666666666667	Subject	TRUE
TMEM47	ENSG00000147027	protein_coding	chrX	34627075	34657285	TMEM47	ENSG00000147027	protein_coding	S	0	NA	NA	too much U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TMLHE	ENSG00000185973	protein_coding	chrX	155489011	155719098	TMLHE	ENSG00000185973	protein_coding	S	0	S	S	NA	FALSE	29	0.0344827586206897	subject	0.0262620689655172	0.0638171630172206	0.00303499161627092	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0262620689655172	1	0	0	1	1	Subject	FALSE
TMSB15A	ENSG00000158164	protein_coding	chrX	102513682	102516739	TMSB15A	ENSG00000158164	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TMSB15B	ENSG00000158427	protein_coding	chrX	103918896	103966712	TMSB15B	ENSG00000158427	protein_coding	Mostly S	0	NA	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TMSB4X	ENSG00000205542	protein_coding	chrX	12975110	12977227	TMSB4X	ENSG00000205542	protein_coding	No call	NA	NA	NA	too much U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00370357669633792	Subject	0.0923539269831874	VE	1.63075254948608e-06	Escape	0.0480287518397627	2	1	0.5	1	0.5	Subject	TRUE
TRAPPC2	ENSG00000196459	protein_coding	chrX	13712244	13734635	TRAPPC2	ENSG00000196459	protein_coding	Mostly E	1	E	VE	all F E or E+U	FALSE	23	0.739130434782609	variable escape	0.274360869565217	0.176939537025634	0.202047759547814	Escape	29	0.0740740740740741	0.844816348882118	NA	NA	0.09375	1	0	0	0.083912037037037	Subject	escapee , relaxed set	2	1	0.5	0.508256112716571	Escape	0.232833179294065	VE	2.66108393414527e-16	Escape	0.274840549653223	4	3	0.75	1	0.25	Escape	FALSE
TREX2	ENSG00000183479	protein_coding	chrX	153444473	153470587	TREX2	ENSG00000183479	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
TRMT2B	ENSG00000188917	protein_coding	chrX	101009346	101052116	TRMT2B	ENSG00000188917	protein_coding	S	NA	NA	S	all F S or S+U	FALSE	41	0.024390243902439	subject	0.012809756097561	0.0395288426650594	0.000709954695834849	Subject	39	0	1	NA	NA	0	1	0	0	0	Subject	inactivated gene	4	0	0	0.00942404921820122	Subject	0.00668780302730926	S	0.999999999967311	Subject	0.00723040208576787	4	0	0	4	1	Subject	FALSE
TRO	ENSG00000067445	protein_coding	chrX	54920462	54931431	TRO	ENSG00000067445	protein_coding	Mostly S	0	NA	S	S or S+U and VE and U	FALSE	13	0.0769230769230769	subject	0.0275923076923077	0.0994854801929949	-0.0264886153846154	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0275923076923077	1	0	0	1	1	Subject	FALSE
TSC22D3	ENSG00000157514	protein_coding	chrX	107713221	107777342	TSC22D3	ENSG00000157514	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	16	0.3125	variable escape	0.11730625	0.102702180884017	0.0669821813668317	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0432762083283941	S	0.236334830776624	Subject	0.0802912291641971	2	1	0.5	1	0.5	Subject	FALSE
TSPAN6	ENSG00000000003	protein_coding	chrX	100627108	100639991	TSPAN6	ENSG00000000003	protein_coding	Mostly S	0.11	NA	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00916084543371953	Subject	NA	NA	NA	NA	0.00916084543371953	1	0	0	1	1	Subject	FALSE
TSPYL2	ENSG00000184205	protein_coding	chrX	53082367	53088540	TSPYL2	ENSG00000184205	protein_coding	S	0	NA	S	all F S	FALSE	22	0.0454545454545455	subject	0.0274227272727273	0.0437750737055014	0.0091302882105635	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0207607087430437	S	0.231279399862289	Subject	0.0240917180078855	2	0	0	2	1	Subject	FALSE
TSR2	ENSG00000158526	protein_coding	chrX	54440404	54448032	TSR2	ENSG00000158526	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	15	0.0666666666666667	subject	0.0366133333333333	0.0536361667250036	0.00946968788390181	Subject	128	0	1	0	0	0	3	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0186561323690132	S	0.0770612380270219	Subject	0.0184231552341155	3	0	0	3	1	Subject	FALSE
TXLNG	ENSG00000086712	protein_coding	chrX	16786432	16844519	TXLNG	ENSG00000086712	protein_coding	E	1	NA	E	all F E	FALSE	46	0.804347826086957	escape	0.321413043478261	0.17886986406472	0.26972211507473	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	3	3	1	0.798598921026611	Escape	0.31101180440578	E	1.97162420715479e-31	Escape	0.477007922970217	3	3	1	0	0	Escape	FALSE
UBA1	ENSG00000130985	protein_coding	chrX	47190861	47215128	UBA1	ENSG00000130985	protein_coding	E	1	E	E	all F E	FALSE	29	1	escape	0.402793103448276	0.136469077949743	0.353123427150324	Escape	567	0.406947890818859	1.02147919125371e-119	NA	0.238938053097345	0.12962962962963	2	2	1	0.258505191181944	Escape	NA	NA	NA	NA	NA	NA	0.230088391698081	E	1.97435990808743e-14	Escape	0.297128895442767	3	3	1	0	0	Escape	FALSE
UBE2A	ENSG00000077721	protein_coding	chrX	119574536	119591083	UBE2A	ENSG00000077721	protein_coding	S	0	NA	S	all F S	FALSE	16	0.125	subject	0.03034375	0.0480092903335733	0.00681919773654908	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00308889572193475	Subject	NA	NA	NA	NA	0.0167163228609674	2	0	0	2	1	Subject	FALSE
